,Unnamed: 0_x,English,Chinese_Google,Dict_Acc_Google,Terms_Google,Correct_Terms_Google,Unnamed: 0_y,Chinese_M2M,Dict_Acc_M2M,Terms_M2M,Correct_Terms_M2M,Human Eval Google,Human Eval M2M
2770,2728,"first , the trial was stopped early at a planned interim analysis , which may have limited the power for some secondary outcomes and may increase the risk of overestimating effect sizes.21",首先，试验在计划的中期分析中提前停止，这可能限制了一些次要结果的功效，并可能增加高估效应量的风险。 21,0.2857142857142857,"['a', 'analysis', 'power', 'early', 'risk', 'secondary', 'trial', 'effect', 'increase', 'at', 'limited', 'have', 'and', 'first']","['analysis', 'risk', 'effect', 'first']",2728,"['首先,试验在计划的临时分析中早些时候停止,这可能会限制某些次要结果的功率,并可能增加过度估计效果大小的风险。']",0.4285714285714285,"['a', 'analysis', 'power', 'early', 'risk', 'secondary', 'trial', 'effect', 'increase', 'at', 'limited', 'have', 'and', 'first']","['analysis', 'power', 'early', 'risk', 'effect', 'first']",,
2771,2729,"however , the precision of the effect and the consistency with the findings of previous large trials of SGLT2 inhibitors suggest that this limitation is unlikely to have a major effect on our findings .",然而，效果的精确性以及与之前 SGLT2 抑制剂大型试验结果的一致性表明，这种局限性不太可能对我们的研究结果产生重大影响。,0.2,"['a', 'precision', 'consistency', 'previous', 'large', 'major', 'limitation', 'effect', 'suggest', 'with', 'have', 'this', 'that', 'to', 'and']","['consistency', 'effect', 'and']",2729,"['然而,效果的准确性和与SGLT2抑制剂以前的大型试验的发现一致性表明,这种限制不太可能对我们的发现产生重大影响。']",0.2666666666666666,"['a', 'precision', 'consistency', 'previous', 'large', 'major', 'limitation', 'effect', 'suggest', 'with', 'have', 'this', 'that', 'to', 'and']","['consistency', 'previous', 'effect', 'and']",,
2772,2730,retrospective cohort data from Korea support H. pylori eradication for cancer prevention .,来自韩国的回顾性队列数据支持根除幽门螺杆菌以预防癌症。,0.8333333333333334,"['eradication', 'cancer', 'support', 'data', 'prevention', 'cohort']","['eradication', 'cancer', 'support', 'data', 'prevention']",2730,"['朝鲜支持H. pylori灭绝,以预防癌症。']",0.5,"['eradication', 'cancer', 'support', 'data', 'prevention', 'cohort']","['cancer', 'support', 'prevention']",,
2773,2731,"although Helicobacter pylori is a known risk factor for the development of gastric cancer , cohort studies and randomized , controlled trials have failed to show a significantly reduced risk for de novo gastric cancer with H. pylori eradication .",尽管幽门螺杆菌是胃癌发展的已知危险因素，但队列研究和随机对照试验未能显示根除幽门螺杆菌后新发胃癌的风险显着降低。,0.4,"['de novo', 'eradication', 'cancer', 'gastric', 'factor', 'helicobacter', 'controlled', 'risk', 'risk factor', 'development', 'cohort', 'with', 'gastric cancer', 'have', 'and']","['eradication', 'cancer', 'factor', 'risk', 'development', 'gastric cancer']",2731,"['虽然Helicobacter pylori是胃癌发育的已知风险因素,但随机测试和随机测试未能显著降低胃癌的风险。']",0.4,"['de novo', 'eradication', 'cancer', 'gastric', 'factor', 'helicobacter', 'controlled', 'risk', 'risk factor', 'development', 'cohort', 'with', 'gastric cancer', 'have', 'and']","['cancer', 'factor', 'risk', 'risk factor', 'development', 'gastric cancer']",,
2774,2732,"31 de novo gastric cancers were detected : 4 among 200 patients with successful H. pylori eradication ( 0.2 % ) , 6 among 5000 patients without H. pylori ( 0.1 % ) , and 21 among 3500 patients without eradication ( 0.6 % ) .",共检出31例新发胃癌：200例成功根除H. pylori的患者中有4例（0.2%），5000例未成功根除H. pylori的患者中有6例（0.1%），3500例未根除的患者中有21例（0.6%）。,0.1428571428571428,"['de novo', 'eradication', 'gastric', '4', 'with', 'and', 'without']",['eradication'],2732,"['已被检测到31个胃癌:H. pylori 消除成功的 200 名患者中有 4 名( 0.2% ),没有 H. pylori 的 5000 名患者中有 6 名( 0.1% ),没有 H. pylori 的 3500 名患者中有 21 名( 0.6% ) 。']",0.0,"['de novo', 'eradication', 'gastric', '4', 'with', 'and', 'without']",[],,
2775,2733,"eradication of H. pylori was associated with a 70 % reduced risk for de novo gastric cancer compared with no eradication ( hazard ratio , 0.3 ) .",与未根除相比，根除幽门螺杆菌可将原发性胃癌的风险降低 70%（风险比 0.3）。,0.6,"['de novo', 'eradication', 'cancer', 'gastric', 'ratio', 'hazard ratio', 'associated', 'risk', 'with', 'gastric cancer']","['eradication', 'cancer', 'ratio', 'hazard ratio', 'risk', 'gastric cancer']",2733,"['H. pylori 的灭绝与不灭绝相比,胃癌的风险减少了70%(危险比例,0.3)。']",0.4,"['de novo', 'eradication', 'cancer', 'gastric', 'ratio', 'hazard ratio', 'associated', 'risk', 'with', 'gastric cancer']","['cancer', 'ratio', 'risk', 'gastric cancer']",,
2776,2734,"in an adjusted analysis , de novo gastric cancer was also associated with older age , presence of atrophic gastritis , and a family history of gastric cancer .",在调整后的分析中，新发胃癌还与年龄较大、萎缩性胃炎的存在以及胃癌家族史有关。,0.5625,"['de novo', 'presence', 'family', 'cancer', 'gastric', 'atrophic', 'analysis', 'family history', 'associated', 'age', 'gastritis', 'atrophic gastritis', 'with', 'gastric cancer', 'in', 'and']","['presence', 'family', 'cancer', 'analysis', 'family history', 'age', 'gastritis', 'atrophic gastritis', 'gastric cancer']",2734,"['在调整的分析中,胃癌也与老年人、异常胃炎的存在以及胃癌的家庭史有关。']",0.375,"['de novo', 'presence', 'family', 'cancer', 'gastric', 'atrophic', 'analysis', 'family history', 'associated', 'age', 'gastritis', 'atrophic gastritis', 'with', 'gastric cancer', 'in', 'and']","['presence', 'family', 'cancer', 'analysis', 'gastritis', 'gastric cancer']",,
2777,2735,this large study supports eradication of H. pylori detected on upper endoscopy for prevention of future gastric cancer .,这项大型研究支持根除上消化道内窥镜检测到的幽门螺杆菌，以预防未来的胃癌。,0.4,"['eradication', 'cancer', 'gastric', 'upper', 'study', 'prevention', 'large', 'endoscopy', 'gastric cancer', 'this']","['eradication', 'cancer', 'prevention', 'gastric cancer']",2735,"['这项大型研究支持在顶部内分泌中发现的H. pylori的消灭,以预防未来的胃癌。']",0.3,"['eradication', 'cancer', 'gastric', 'upper', 'study', 'prevention', 'large', 'endoscopy', 'gastric cancer', 'this']","['cancer', 'prevention', 'gastric cancer']",,
2778,2736,the clinical significance of the observed association between low serum HDL level and de novo gastric cancer is uncertain .,所观察到的低血清 HDL 水平与新发胃癌之间关联的临床意义尚不确定。,0.6153846153846154,"['de novo', 'cancer', 'gastric', 'association', 'uncertain', 'HDL', 'serum', 'low', 'clinical', 'significance', 'level', 'gastric cancer', 'and']","['cancer', 'association', 'serum', 'low', 'clinical', 'significance', 'level', 'gastric cancer']",2736,['血清低水平HDL和胃癌之间观察到的联系的临床意义不确定。'],0.6153846153846154,"['de novo', 'cancer', 'gastric', 'association', 'uncertain', 'HDL', 'serum', 'low', 'clinical', 'significance', 'level', 'gastric cancer', 'and']","['cancer', 'association', 'serum', 'low', 'clinical', 'significance', 'level', 'gastric cancer']",,
2779,2737,"the U.S. FDA approved Dengvaxia , a dengue vaccine , for use in a restricted population .",美国 FDA 批准登革热疫苗 Dengvaxia 用于受限人群。,0.75,"['population', 'vaccine', 'FDA', 'dengue']","['population', 'vaccine', 'dengue']",2737,"['美国FDA批准了Dengvaxia,一种<unk>虫疫苗,用于有限人口使用。']",0.5,"['population', 'vaccine', 'FDA', 'dengue']","['population', 'vaccine']",,
2780,2738,"development of a vaccine has been challenging because of wide circulation of four antigenically distinct dengue virus serotypes : dengue 1 , 2 , 3 , and 4 .",由于四种抗原性不同的登革热病毒血清型（登革热 1、2、3 和 4）的广泛传播，疫苗的开发一直具有挑战性。,0.3846153846153846,"['virus', 'a', 'circulation', '1', '2', 'dengue virus', 'vaccine', 'wide', '3', '4', 'development', 'distinct', 'and']","['virus', '1', '2', 'dengue virus', 'vaccine']",2738,['疫苗的开发是由于四种抗生素分离的<unk>疹病毒类型的广泛循环而具有挑战性:<unk>疹1、2、3和4。'],0.4615384615384615,"['virus', 'a', 'circulation', '1', '2', 'dengue virus', 'vaccine', 'wide', '3', '4', 'development', 'distinct', 'and']","['virus', 'circulation', '1', '2', 'vaccine', 'and']",,
2781,2739,"the vaccine is given as three subcutaneous injections at 0 , 6 , and 12 months .",疫苗在 0、6 和 12 个月分 3 次皮下注射。,0.1428571428571428,"['vaccine', 'subcutaneous', 'as', 'at', 'injections', 'three', 'and']",['vaccine'],2739,['接种疫苗为0、6、12个月的三种子注射。'],0.1428571428571428,"['vaccine', 'subcutaneous', 'as', 'at', 'injections', 'three', 'and']",['vaccine'],,
2782,2740,it is contraindicated in individuals with severe immunodeficiency or immunosuppression .,严重免疫缺陷或免疫抑制患者禁用。,0.4,"['immunosuppression', 'immunodeficiency', 'contraindicated', 'with', 'severe']","['immunosuppression', 'immunodeficiency']",2740,['它在患有严重免疫缺陷或免疫抑郁症的患者中被禁止使用。'],0.2,"['immunosuppression', 'immunodeficiency', 'contraindicated', 'with', 'severe']",['immunodeficiency'],,
2783,2741,safety in pregnancy has not been established .,怀孕期间的安全性尚未确定。,0.6666666666666666,"['safety', 'pregnancy', 'in pregnancy']","['safety', 'pregnancy']",2741,['怀孕安全尚未确定。'],0.6666666666666666,"['safety', 'pregnancy', 'in pregnancy']","['safety', 'pregnancy']",,
2784,2742,the vaccine also prevents asymptomatic infection ( NEJM JW Infect Dis Dec 2016 and J Infect Dis 2016 Oct 1 ; 214 : 994 ) .,该疫苗还可以预防无症状感染（NEJM JW Infect Dis 2016 年 12 月和 J Infect Dis 2016 年 10 月 1 日；214：994）。,0.8,"['infection', '1', 'vaccine', 'asymptomatic', 'and']","['infection', '1', 'vaccine', 'asymptomatic']",2742,['疫苗还防止无症状感染(NEJM JW Infect Dis Dec 2016 和 J Infect Dis 2016 Oct 1 ; 214 : 994 )。'],0.8,"['infection', '1', 'vaccine', 'asymptomatic', 'and']","['infection', '1', 'vaccine', 'asymptomatic']",,
2785,2743,"adverse effects : the most commonly reported side effects were headache , injection site pain , malaise , asthenia , and myalgia .",副作用：最常报告的副作用是头痛、注射部位疼痛、不适、乏力和肌痛。,0.6,"['asthenia', 'injection', 'headache', 'site', 'myalgia', 'side effects', 'adverse', 'pain', 'malaise', 'and']","['injection', 'headache', 'myalgia', 'side effects', 'pain', 'malaise']",2743,['副作用:最常见的副作用是头痛、注射场所疼痛、恶心、哮喘和神经病。'],0.5,"['asthenia', 'injection', 'headache', 'site', 'myalgia', 'side effects', 'adverse', 'pain', 'malaise', 'and']","['injection', 'headache', 'site', 'side effects', 'pain']",,
2786,2744,individuals with a severe allergic reaction to Dengvaxia should not receive additional doses .,对 Dengvaxia 有严重过敏反应的个人不应接受额外剂量。,0.3333333333333333,"['reaction', 'allergic reaction', 'additional', 'with', 'severe', 'to']","['reaction', 'allergic reaction']",2744,['患有严重对Dengvaxia过敏反应的人不应服用额外剂量。'],0.3333333333333333,"['reaction', 'allergic reaction', 'additional', 'with', 'severe', 'to']","['reaction', 'allergic reaction']",,
2787,2745,persons with no previous dengue infection are at increased risk for severe disease after Dengvaxia vaccination if they are subsequently infected with any dengue serotype .,以前没有感染登革热的人如果随后感染任何登革热血清型，在接种登革热疫苗后患重病的风险就会增加。,0.5714285714285714,"['serotype', 'infection', 'disease', 'vaccination', 'previous', 'no', 'infected', 'dengue', 'risk', 'after', 'with', 'severe', 'severe disease', 'if']","['serotype', 'infection', 'disease', 'vaccination', 'dengue', 'risk', 'after', 'severe disease']",2745,"['未曾感染 dengue 的人在 Dengvaxia 疫苗接种后患有严重疾病的风险增加,如果他们随后感染任何 dengue 类型。']",0.3571428571428571,"['serotype', 'infection', 'disease', 'vaccination', 'previous', 'no', 'infected', 'dengue', 'risk', 'after', 'with', 'severe', 'severe disease', 'if']","['infection', 'disease', 'vaccination', 'risk', 'after']",,
2788,2746,Dengvaxia may cause temporary depression of sensitivity to tuberculin purified protein derivative ( PPD ) .,Dengvaxia 可能会暂时抑制对结核菌素纯化蛋白衍生物 (PPD) 的敏感性。,0.4285714285714285,"['derivative', 'depression', 'temporary', 'protein', 'cause', 'sensitivity', 'to']","['derivative', 'depression', 'protein']",2746,['Dengvaxia 可能导致临时抑郁症对 tuberculin 净化蛋白质衍生物(PPD)的敏感性。'],0.4285714285714285,"['derivative', 'depression', 'temporary', 'protein', 'cause', 'sensitivity', 'to']","['derivative', 'depression', 'protein']",,
2789,2747,"although the dengue vaccine has been approved 19 countries and the European Union , its use in some countries has sparked controversy because of its initial administration without screening for evidence of previous dengue infection .",尽管登革热疫苗已获得 19 个国家和欧盟的批准，但它在一些国家的使用引发了争议，因为它在最初接种时没有筛查以前是否感染过登革热的证据。,0.5454545454545454,"['infection', 'screening', 'administration', 'previous', 'vaccine', 'initial', 'dengue', 'evidence', 'union', 'and', 'without']","['infection', 'screening', 'vaccine', 'initial', 'dengue', 'evidence']",2747,"['尽管该疫苗已被19个国家和欧盟批准,但其在某些国家的使用引发了争议,因为它的初始应用没有检查,以证明以前的 dengue 感染。']",0.3636363636363636,"['infection', 'screening', 'administration', 'previous', 'vaccine', 'initial', 'dengue', 'evidence', 'union', 'and', 'without']","['infection', 'previous', 'vaccine', 'initial']",,
