,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
2982,"from November 2013 through February 2018 , we screened 29,502 patients who were being treated in the ICU and randomly assigned 4000 patients to receive either dexmedetomidine ( 2001 patients ) or usual care ( 1999 patients ) ( Table S2 in the Supplementary Appendix ) .","['从2013年11月至2018年2月,我们检查了29502名在ICU中接受治疗的患者,并随机分配了4000名患者接受德克塞米多米丁(2001年患者)或普通护理(1999年患者)(附件中的S2表)。']",0.16666666666666666,"['appendix', 'table', 'who', 'supplementary', 'usual', 'november', 'being', 'care', 'dexmedetomidine', 'S2', 'and', 'we']","['appendix', 'table']"
2983,"the median time from eligibility to randomization was 4.6 hours ( interquartile range , 1.8 to 8.7 ) .","['从可选性到随机化的平均时间为4.6小时(区间范围,1.8到8.7)。']",0.6,"['median', 'range', 'randomization', 'time', 'to']","['range', 'randomization', 'time']"
2984,this result did not change after adjustment for baseline covariates or in a sensitivity analysis that accounted for missing data ( see the Supplementary Appendix ) .,['此结果在基线科瓦里亚特调整后或在缺乏数据的敏感性分析中没有变化(参见附件)。'],0.6153846153846154,"['appendix', 'data', 'analysis', 'baseline', 'adjustment', 'supplementary', 'after', 'result', 'change', 'sensitivity', 'this', 'that', 'missing']","['appendix', 'data', 'analysis', 'baseline', 'after', 'result', 'change', 'missing']"
2985,"there was no significant difference in the primary outcome between the subgroup of patients with suspected or proven sepsis at randomization and those without sepsis ( risk difference favoring the dexmedetomidine group , 1.1 percentage points ; 95 % CI , − 2.6 to 4.8 ) .","['在初始结果中,怀疑或被证实的塞普西斯患者的子群和没有塞普西斯患者之间没有显著的差异(有利于德克塞米多米丁群体的风险差异,1.1个百分点;95%的CI, −2.6到4.8)。']",0.25,"['percentage', 'randomization', 'outcome', 'sepsis', 'primary', 'no', 'risk', 'subgroup', 'dexmedetomidine', 'significant difference', 'CI', 'without']","['outcome', 'risk', 'subgroup']"
2986,"tertiary outcomes including tracheostomy , reintubation , use of restraints , unplanned extubation , and lengths of stay in both the ICU and hospital are shown in Table S7 in the Supplementary Appendix .","['第三方结果,包括特拉切奥斯托米亚、重新入侵、使用限制、未计划的灭绝以及住在ICU和医院的长度,在附加附件中的S7表中显示。']",0.3333333333333333,"['appendix', 'table', 'supplementary', 'tracheostomy', 'extubation', 'hospital', 'in', 'and', 'stay']","['appendix', 'table', 'hospital']"
2987,sedation LEVELS,['安静级别'],0.0,['sedation'],[]
2988,the percentage of patients who had an indication for deep sedation as determined by the treating clinician is shown in Figure 1B .,['由治疗诊所确定的患有深静的患者的百分比显示在图1B。'],0.2222222222222222,"['percentage', 'indication', 'who', 'figure', 'clinician', 'sedation', 'deep', 'as', 'by']","['indication', 'by']"
2989,use OF ADDITIONAL SEDATIVES,['使用额外的润滑剂'],,[],[]
2990,"overall , 1910 of 1954 patients ( 97.7 % ) in the dexmedetomidine group received the trial agent for a median duration of 2.56 days ( interquartile range , 1.10 to 5.23 ) .","['总体而言,1910年1954年患者(97.7%)在德克塞米多米丁群体中接受了试用剂的平均时间为2.56天(四分之一间范围,1.10至5.23)。']",0.2857142857142857,"['group', 'median', 'range', 'trial', 'duration', 'dexmedetomidine', 'agent']","['group', 'range']"
2991,"among the 1931 patients who received usual care , 1161 ( 60.1 % ) received propofol , 230 ( 11.9 % ) received midazolam , and 386 ( 20.0 % ) received both as primary sedatives .","['在1931年接受常用护理的患者中,1161人(60.1%)接受了propofol,230人(11.9%)接受了midazolam,386人(20.0%)接受了初级放松剂。']",0.0,"['who', 'usual', 'primary', 'care', 'as', 'sedatives', 'propofol', 'midazolam', 'and']",[]
2992,analyses were performed in six prespecified subgroups ( Figure 3 ) .,['分析是在六个预定子组(图3)进行的。'],0.0,"['figure', '3', 'in']",[]
2993,episodes of sinus arrest led to the administration of atropine or epinephrine or cardiac massage ( in seven events ) or resolved spontaneously ( Table S9 in the Supplementary Appendix ) .,['阴道停止的事件导致阿特罗宾或癫痫或心脏按摩(在七个事件中)或自发解决(附件中的S9表)。'],0.35714285714285715,"['atropine', 'cardiac', 'sinus', 'arrest', 'appendix', 'table', 'epinephrine', 'administration', 'supplementary', 'massage', 'episodes', 'to', 'spontaneously', 'led']","['cardiac', 'arrest', 'appendix', 'table', 'massage']"
2994,"early in the course of the critical illness , most patients who were treated with dexmedetomidine received supplemental sedatives .","['在关键疾病的早期,大多数用德克塞米多米丁治疗的患者接受了额外的放松剂。']",0.2222222222222222,"['who', 'illness', 'early', 'supplemental', 'critical', 'course', 'sedatives', 'with', 'dexmedetomidine']","['illness', 'early']"
2995,"although the target level of light sedation was observed more frequently in the dexmedetomidine group , deep sedation was frequently reported in the two groups .","['尽管在德克塞米多米丁群体中更频繁地观察到轻度放松的目标水平,但在两组中,深度放松经常被报告。']",0.5555555555555556,"['group', 'frequently', 'target', 'sedation', 'light', 'level', 'deep', 'dexmedetomidine', 'two']","['group', 'frequently', 'target', 'level', 'two']"
2996,"adverse and serious adverse events , mainly bradycardia and hypotension , some of which led to cardiac massage , were reported more frequently during dexmedetomidine sedation than during usual care .","['副作用和严重的副作用,主要是乳腺炎和低血压,其中一些导致心脏按摩,在德克塞米多米丁放松期间报告得更频繁,而不是在常见护理期间。']",0.3076923076923077,"['cardiac', 'bradycardia', 'frequently', 'hypotension', 'usual', 'massage', 'adverse', 'sedation', 'care', 'dexmedetomidine', 'serious', 'and', 'led']","['cardiac', 'hypotension', 'massage', 'and']"
2997,"these trials , however , had several limitations , including delayed intervention ( up to 96 hours ) , 12 an unspecified target sedation level , 11 targeting deeper levels of sedation ( RASS score of − 3 to 0 ) than currently recommended , 13 a relatively short duration of treatment , and lack of daily data on sedation levels.11,13","['然而,这些试验有几个限制,包括延迟的干预(高达96小时),12个未确定的目标放松水平,11个目标深度放松水平(RASS分为 − 3 到 0 )比目前推荐,13个相对较短的治疗时间,以及缺乏日常放松水平的数据。']",0.4,"['lack', 'data', 'short', 'treatment', 'target', 'intervention', 'sedation', '3', 'score', 'level', 'duration', 'up', 'delayed', 'to', 'and']","['data', 'treatment', 'target', 'level', 'delayed', 'and']"
2998,"the biologic rationale for a potential benefit of dexmedetomidine is based on experimental evidence of protective effects against neuronal , myocardial , and renal injury , 28,29 along with a reduction in inflammatory mediators after cardiopulmonary bypass30 and reduced mortality in animal models.31","['德克梅多米丁的潜在益处的生物合理性是基于对神经、心血管和肾脏损伤的保护作用的实验证据,28、29以及心肺过渡后的炎症调节剂的减少30以及动物模型的死亡率的减少。']",0.2857142857142857,"['neuronal', 'injury', 'potential', 'cardiopulmonary', 'biologic', 'experimental', 'reduction', 'rationale', 'mortality', 'along', 'animal', 'renal', 'after', 'inflammatory', 'myocardial', 'protective', 'evidence', 'benefit', 'with', 'dexmedetomidine', 'and']","['injury', 'reduction', 'mortality', 'animal', 'after', 'evidence']"
2999,"several studies and trials have shown lower mortality associated with dexmedetomidine than with other agents in patients with sepsis17,18 along with lower rates and shorter durations of coma and delirium , 12,16,17 both of which are associated with increased mortality.32,33","['多项研究和研究表明,与德克塞米多米丁相关的死亡率低于与塞普西斯病患者的其他药物的死亡率17,18 以及较低的病率和昏迷和<unk>病的短期,12,16,17 两者都与死亡率增加有关。']",0.4,"['coma', 'delirium', 'lower', 'associated', 'mortality', 'along', 'with', 'dexmedetomidine', 'have', 'and']","['coma', 'lower', 'mortality', 'have']"
3000,"however , in our trial , we found no difference in overall mortality with the use of dexmedetomidine as compared with usual care .","['然而,在我们的研究中,我们没有发现与常见护理相比使用德克塞米多米丁的总死亡率的差异。']",0.2,"['usual', 'difference', 'mortality', 'no', 'trial', 'care', 'as', 'with', 'dexmedetomidine', 'we']","['difference', 'mortality']"
3001,"there was heterogeneity with respect to the treatment effect on mortality for an age above or below the median of 63.7 years , with lower mortality in older patients and higher mortality in younger patients , but the significance of the difference could not be determined .","['与治疗对死亡率的影响有关异常性,年龄超过或低于平均年龄63.7年,年龄较老患者死亡率较低,年龄较年轻患者死亡率较高,但差异的重要性无法确定。']",0.375,"['median', 'heterogeneity', 'difference', 'lower', 'be', 'mortality', 'age', 'significance', 'treatment effect', 'with', 'respect', 'on', 'in', 'but', 'to', 'and']","['difference', 'mortality', 'age', 'significance', 'but', 'to']"
3002,patients who were treated with dexmedetomidine received additional drugs to achieve the target level of sedation .,"['接受德克塞米多米丁治疗的患者接受了额外的药物,以达到目标放松水平。']",0.5,"['who', 'drugs', 'target', 'sedation', 'additional', 'level', 'with', 'dexmedetomidine']","['drugs', 'target', 'additional', 'level']"
3003,"the use of multiple agents , however , was common in both groups .","['然而,多元化物的使用在两组中都是常见的。']",0.0,"['multiple', 'common', 'in']",[]
3004,this may reflect sedation requirements during the acute phase of a critical illness .,['这可能反映在关键疾病的急性阶段的安静要求。'],0.42857142857142855,"['phase', 'illness', 'reflect', 'sedation', 'acute', 'critical', 'this']","['phase', 'illness', 'reflect']"
3005,the administration of medications in our trial was unblinded .,"['在我们的试验中,药物的应用是无视的。']",0.0,"['administration', 'trial']",[]
3006,"we did not exclude patients who required deep sedation , a factor that might have influenced the overall RASS scores and the need for sedative agents administered after randomization .","['我们没有排除需要深度放松的患者,这可能影响了RASS总分数和随机化后服用的放松剂的需求。']",0.3333333333333333,"['randomization', 'need', 'who', 'factor', 'sedation', 'sedative', 'after', 'deep', 'exclude', 'have', 'that', 'we']","['randomization', 'need', 'after', 'have']"
