,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
2940,"the trial was conducted in 74 ICUs in eight countries ( Australia , Ireland , Italy , Malaysia , New Zealand , Saudi Arabia , Switzerland , and the United Kingdom ) .",该试验在 8 个国家（澳大利亚、爱尔兰、意大利、马来西亚、新西兰、沙特阿拉伯、瑞士和英国）的 74 个 ICU 进行。,,[],[]
2941,"a complete list of trial sites is provided in the Supplementary Appendix , available with the full text of this article at NEJM.org .",补充附录中提供了试验地点的完整列表，补充附录与本文全文可在 NEJM.org 上获取。,,[],[]
2942,"the protocol and statistical analysis plan , also available at NEJM.org , have been published previously.19",方案和统计分析计划也可在 NEJM.org 上获得，之前已发表。 19,,[],[]
2943,"the trial was designed by the authors , who wrote the manuscript and attest to the accuracy and completeness of the data , the statistical analyses , adherence to the protocol , and complete reporting of adverse events .",该试验由作者设计，他们撰写了手稿并证明数据的准确性和完整性、统计分析、对方案的遵守以及不良事件的完整报告。,0.0,['who'],[]
2944,approval was obtained from the institutional review board at each participating institution .,每个参与机构都获得了机构审查委员会的批准。,,[],[]
2945,"prior informed consent or consent to continue to participate in the trial was obtained from all patients or their proxies , according to local regulatory requirements .",根据当地监管要求，已获得所有患者或其代理人的事先知情同意或继续参与试验的同意。,,[],[]
2946,an independent data and safety monitoring committee provided oversight of the trial .,一个独立的数据和安全监督委员会对试验进行了监督。,,[],[]
2947,"a single interim analysis was planned and performed after 2000 patients had been evaluated for the primary outcome , as described in the Supplementary Appendix .",如补充附录所述，在对 2000 名患者的主要结局进行评估后，计划并进行了一次中期分析。,,[],[]
2948,"the National Health and Medical Research Council of Australia , the Health Research Council of New Zealand , and the Institut Jantung Negara Foundation of Malaysia funded the trial .",澳大利亚国家卫生与医学研究委员会、新西兰卫生研究委员会和马来西亚国家卫生研究院基金会资助了该试验。,0.0,['health'],[]
2949,"Pfizer and Orion Pharma supplied dexmedetomidine but had no role in the design or conduct of the trial , analysis of the data , or writing or review of the manuscript .",辉瑞和 Orion Pharma 提供了右美托咪定，但没有参与试验的设计或实施、数据分析或手稿的撰写或审阅。,,[],[]
2950,"patients were eligible for inclusion if they were receiving mechanical ventilation through an endotracheal tube , were expected to continue to receive ventilatory support beyond the next full calendar day , and were receiving sedatives for safety and comfort .",如果患者正在通过气管插管接受机械通气，预计将在下一个完整日历日之后继续接受通气支持，并且正在接受镇静剂以确保安全和舒适，则他们符合入选条件。,,[],[]
2951,"key exclusion criteria were an age under 18 years , invasive ventilation in the ICU for longer than 12 hours before enrollment , and suspected or proven acute primary brain injury ( Table S1 in the Supplementary Appendix ) .",关键的排除标准是年龄在 18 岁以下、入组前在 ICU 中有创通气时间超过 12 小时，以及疑似或证实为急性原发性脑损伤（补充附录表 S1）。,,[],[]
2952,"the patients were randomly assigned in a 1 : 1 ratio to receive dexmedetomidine or usual care , as described below .",患者按 1:1 的比例随机分配接受右美托咪定或常规治疗，如下所述。,,[],[]
2953,"randomization was stratified according to trial site and the presence or absence of suspected or proven sepsis , 20 as determined by the treating clinician .",随机分组根据试验地点和是否存在疑似或证实的脓毒症 20 由治疗临床医生确定。,,[],[]
2954,trial INTERVENTIONS AND MEASUREMENTS,试验干预和测量,,[],[]
2955,sedation Goals,镇静目标,,[],[]
2956,patients received adequate analgesia as determined by the treating clinician according to the results of pain assessments performed at least every 4 hours with the use of validated scales.21,根据至少每 4 小时使用经过验证的量表进行的疼痛评估结果，患者接受了足够的镇痛。 21,,[],[]
2957,"the sedation target was light sedation , unless it was deemed to be unsafe or contraindicated by the treating clinician , as defined by the Richmond Agitation and Sedation Scale ( RASS ) , which ranges from − 5 ( unresponsive ) to + 4 ( combative ) .",镇静目标是轻度镇静，除非治疗的临床医生认为它不安全或禁忌，如里士满激越和镇静量表 (RASS) 所定义，范围从 - 5（无反应）到 + 4（好斗）。,,[],[]
2958,"the sedation goal was a RASS score of − 2 ( lightly sedated ) to + 1 ( restless ) , as assessed at least every 4 hours.22",镇静目标是 RASS 评分为 − 2（轻度镇静）至 + 1（不安），至少每 4 小时评估一次。 22,,[],[]
2959,the presence or absence of delirium was assessed daily with the use of the Confusion Assessment Method for the Intensive Care Unit ( positive or negative ) 23 when the RASS score was − 2 or higher .,当 RASS 评分为 - 2 或更高时，每天使用重症监护病房的意识模糊评估方法（阳性或阴性）23 评估是否存在谵妄。,,[],[]
2960,weaning of sedation and ventilation was conducted according to local clinical practices .,根据当地临床实践进行镇静和通气的撤除。,,[],[]
2961,dexmedetomidine,右美托咪定,,[],[]
2962,"in the dexmedetomidine group , the goal was to administer dexmedetomidine as the primary sedating agent or , once the sedation target was achieved , the sole sedating agent .",在右美托咪定组中，目标是将右美托咪定作为主要镇静剂给药，或者在达到镇静目标后，作为唯一的镇静剂给药。,,[],[]
2963,"intravenous dexmedetomidine was started at a dose of 1 μg per kilogram of body weight per hour without a loading dose and adjusted ( maximum dose , 1.5 μg per kilogram per hour ) to achieve a RASS score in the target range .",静脉注射右美托咪定起始剂量为每小时每公斤体重 1 微克，无负荷剂量，并调整（最大剂量，每小时每公斤体重 1.5 微克）以达到目标范围内的 RASS 评分。,,[],[]
2964,"previous data had suggested that dexmedetomidine as the sole agent might not achieve the target sedation in all patients or in all clinical situations , particularly when deep sedation ( RASS score of − 3 or less ) was indicated.9,12","以前的数据表明，右美托咪定作为唯一药物可能无法在所有患者或所有临床情况下实现目标镇静，特别是在需要深度镇静（RASS 评分为 − 3 或更低）时。 9,12",,[],[]
2965,"thus , the use of propofol at the lowest possible dose was allowed when the maximum dose of dexmedetomidine was insufficient and during the initial adjustment of the dexmedetomidine dose .",因此，当右美托咪定的最大剂量不足时和右美托咪定剂量的初始调整期间，允许以尽可能低的剂量使用异丙酚。,,[],[]
2966,"the use of benzodiazepines was discouraged , although administration was permitted for specific indications of uncontrolled agitation or delirium , seizures , palliative comfort , and procedural sedation or if concomitant neuromuscular blockade was used .",不鼓励使用苯二氮卓类药物，但允许对不受控制的激越或谵妄、癫痫发作、姑息性安慰和程序性镇静等特定指征进行给药，或者如果同时使用神经肌肉阻滞剂。,,[],[]
2967,usual Care,日常护理,,[],[]
2968,"patients who were assigned to receive usual care were given propofol , midazolam , or other sedatives , as directed by the treating physician , and with the intention of excluding dexmedetomidine .",被分配接受常规治疗的患者按照主治医师的指示给予异丙酚、咪达唑仑或其他镇静剂，并打算排除右美托咪定。,0.5,"['midazolam', 'who']",['midazolam']
