,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
2643,predose ( trough ) concentrations of HTTRx in CSF showed dose dependence up to doses of 60 mg .,CSF 中 HTTRx 的给药前（谷值）浓度在高达 60 mg 的剂量下表现出剂量依赖性。,0.125,"['dependence', 'trough', 'up', 'CSF', 'dose', 'concentrations', 'in', 'to']",['dose']
2644,the trial was conducted in accordance with the principles of the Declaration of Helsinki .,审判是按照赫尔辛基宣言的原则进行的。,0.3333333333333333,"['trial', 'with', 'in']",['trial']
2645,the trial protocol ( available with the full text of this article at NEJM.org ) and all documentation were approved by the institutional review board or independent ethics committee at each investigational site .,试验方案（与本文全文可在 NEJM.org 上获取）和所有文件均由每个研究中心的机构审查委员会或独立伦理委员会批准。,0.21052631578947367,"['site', 'documentation', 'review', 'protocol', 'article', 'ethics', 'available', 'board', 'committee', 'trial', 'independent', 'text', 'with', 'full', 'all', 'this', 'each', 'by', 'and']","['review', 'protocol', 'committee', 'by']"
2646,"the trial was sponsored by Ionis Pharmaceuticals , which provided the trial agents ( HTTRx and placebo ) .",该试验由 Ionis Pharmaceuticals 赞助，该公司提供了试验药物（HTTRx 和安慰剂）。,0.5,"['placebo', 'trial', 'by', 'and']","['placebo', 'by']"
2647,"an independent data and safety monitoring board authorized each dose escalation after unblinded review of safety data and consultation with the sponsor , Ionis Pharmaceuticals .",一个独立的数据和安全监测委员会在对安全数据进行非盲审查并与赞助商 Ionis Pharmaceuticals 协商后批准了每次剂量升级。,0.5384615384615384,"['safety', 'monitoring', 'data', 'review', 'sponsor', 'consultation', 'board', 'after', 'independent', 'with', 'dose', 'each', 'and']","['safety', 'monitoring', 'data', 'review', 'after', 'independent', 'dose']"
2648,"the investigators collected the data , which were held and maintained by the sponsor .",调查人员收集了数据，这些数据由申办方持有和维护。,0.5,"['data', 'sponsor', 'by', 'and']","['data', 'by']"
2649,data were analyzed by personnel from the sponsor and were interpreted by all the authors .,数据由申办方的人员进行分析，并由所有作者进行解读。,0.5,"['data', 'sponsor', 'personnel', 'all', 'by', 'and']","['data', 'personnel', 'by']"
2650,the investigators vouch for the fidelity of the trial to the protocol and protocol amendments .,研究者保证试验忠实于方案和方案修正案。,0.0,"['fidelity', 'protocol', 'trial', 'and']",[]
2651,the authors vouch for the completeness and accuracy of the data .,作者保证数据的完整性和准确性。,0.75,"['data', 'accuracy', 'completeness', 'and']","['data', 'accuracy', 'completeness']"
2652,the authors and sponsor made the decision to submit the manuscript for publication .,作者和赞助商决定投稿发表。,0.3333333333333333,"['sponsor', 'publication', 'manuscript', 'decision', 'to', 'and']","['publication', 'decision']"
2653,"further details of the inclusion and exclusion criteria are provided in the Supplementary Appendix , available at NEJM.org .",补充附录中提供了纳入和排除标准的更多详细信息，补充附录可在 NEJM.org 获取。,0.0,"['appendix', 'inclusion', 'supplementary', 'exclusion', 'available', 'at', 'and']",[]
2654,"the trial was performed at nine centers in the United Kingdom , Germany , and Canada from August 2015 through November 2017 .",该试验于 2015 年 8 月至 2017 年 11 月在英国、德国和加拿大的九个中心进行。,0.2,"['november', 'kingdom', 'trial', 'at', 'and']",['at']
2655,a cerebrospinal fluid ( CSF ) sample was obtained before each administration of HTTRx or placebo and either 4 or 8 weeks after the last dose was administered ( Figure 1 ) .,在每次 HTTRx 或安慰剂给药前以及最后一次给药后 4 或 8 周采集脑脊液 (CSF) 样本（图 1）。,0.5384615384615384,"['sample', 'placebo', 'cerebrospinal fluid', '1', 'figure', 'administration', 'after', '4', 'CSF', 'dose', 'before', 'each', 'and']","['sample', 'placebo', 'cerebrospinal fluid', '1', 'after', 'CSF', 'before']"
2656,the primary end point was the safety of HTTRx treatment .,主要终点是 HTTRx 治疗的安全性。,0.6,"['safety', 'treatment', 'primary', 'end', 'point']","['safety', 'treatment', 'point']"
2657,"safety evaluations included physical examination , neurologic examination , the Columbia Suicide Severity Rating Scale , laboratory assessments , vital signs , electrocardiograms , and safety neuroimaging sequences .",安全评估包括身体检查、神经系统检查、哥伦比亚自杀严重程度评定量表、实验室评估、生命体征、心电图和安全神经影像序列。,0.8888888888888888,"['safety', 'vital signs', 'physical examination', 'laboratory', 'suicide', 'rating scale', 'and', 'electrocardiograms', 'neurologic']","['safety', 'vital signs', 'physical examination', 'laboratory', 'suicide', 'rating scale', 'electrocardiograms', 'neurologic']"
2658,the secondary end point was the characterization of the pharmacokinetics of HTTRx in CSF .,次要终点是 HTTRx 在 CSF 中的药代动力学特征。,0.3333333333333333,"['characterization', 'pharmacokinetics', 'secondary', 'end', 'point', 'CSF']","['pharmacokinetics', 'point']"
2659,measurement OF CEREBRAL VOLUME,脑容量测量,1.0,['measurement'],['measurement']
2660,the primary objective of the trial was the evaluation of the safety of HTTRx treatment ( primary end point ) .,该试验的主要目的是评估 HTTRx 治疗的安全性（主要终点）。,0.375,"['safety', 'objective', 'evaluation', 'treatment', 'primary', 'trial', 'end', 'point']","['safety', 'treatment', 'point']"
2661,"adverse events and serious adverse events during the trial , laboratory tests ( in blood and CSF ) , vital signs , electrocardiographic measures , and observations from the Columbia Suicide Severity Rating Scale were summarized according to trial group .",根据试验组对试验期间的不良事件和严重不良事件、实验室检查（血液和脑脊液）、生命体征、心电图测量和哥伦比亚自杀严重程度评定量表的观察结果进行了总结。,0.6666666666666666,"['group', 'vital signs', 'blood', 'adverse', 'trial', 'laboratory', 'suicide', 'CSF', 'rating scale', 'serious', 'and', 'electrocardiographic']","['group', 'vital signs', 'blood', 'laboratory', 'suicide', 'CSF', 'rating scale', 'electrocardiographic']"
2662,"where possible , pharmacokinetic variables were assessed for HTTRx in CSF ( secondary end point ) and plasma ( exploratory end point ) .",在可能的情况下，评估 CSF（次要终点）和血浆（探索性终点）中 HTTRx 的药代动力学变量。,0.3333333333333333,"['plasma', 'exploratory', 'secondary', 'end', 'point', 'CSF', 'pharmacokinetic', 'and', 'assessed']","['plasma', 'point', 'pharmacokinetic']"
2663,"because of the exploratory nature of this trial , adjustments for multiplicity of testing were not used .",由于该试验的探索性，未使用多重测试调整。,0.0,"['nature', 'exploratory', 'trial', 'multiplicity', 'testing', 'this']",[]
2664,"from August 2015 through April 2017 , a total of 52 patients were screened for eligibility , and 46 patients underwent randomization according to the protocol .",从 2015 年 8 月到 2017 年 4 月，共有 52 名患者接受了资格筛选，46 名患者根据方案进行了随机分组。,0.3333333333333333,"['randomization', 'protocol', 'total']",['randomization']
2665,"all the patients received all scheduled doses of the assigned trial agent ( HTTRx or placebo ) , and all the patients who had undergone randomization completed the trial according to the protocol . ( a diagram of the flow of patients through the trial is provided in Fig .",所有患者均接受了所有预定剂量的指定试验药物（HTTRx 或安慰剂），所有接受随机分组的患者均根据方案完成了试验。 （图 1 中提供了患者通过试验的流程图。,0.2727272727272727,"['diagram', 'placebo', 'randomization', 'fig', 'who', 'protocol', 'flow', 'trial', 'agent', 'all', 'in']","['placebo', 'randomization', 'flow']"
2666,primary END POINT OF SAFETY,主要安全终点,0.0,['primary'],[]
2667,the incidence of adverse events was similar among patients receiving HTTRx and those receiving placebo ( Table 2 ) .,接受 HTTRx 的患者和接受安慰剂的患者的不良事件发生率相似（表 2）。,0.5714285714285714,"['placebo', 'incidence', 'table', '2', 'adverse', 'and', 'similar']","['placebo', 'incidence', 'table', '2']"
2668,adverse events were reported in 98 % of the patients ; all events were mild ( 83 % ) or moderate ( 17 % ) in severity .,98% 的患者报告了不良事件；所有事件的严重程度均为轻度 (83%) 或中度 (17%)。,0.2,"['moderate', 'adverse', 'mild', 'all', 'in']",['mild']
2669,neither suicidal behavior nor serious suicidal ideation emerged in any patient during the trial .,在试验期间，任何患者均未出现自杀行为或严重的自杀意念。,0.42857142857142855,"['behavior', 'suicidal', 'patient', 'trial', 'ideation', 'serious', 'in']","['behavior', 'suicidal', 'patient']"
2670,secondary END POINT,次要终点,0.0,['secondary'],[]
2671,HTTRx was measurable in the CSF of most patients who received doses of 30 mg or more .,大多数接受 30 mg 或更多剂量的患者的 CSF 中可测量 HTTRx。,0.0,"['who', 'CSF', 'in']",[]
2672,no accumulation of HTTRx in CSF was observed over time .,随着时间的推移，未观察到 CSF 中 HTTRx 的积累。,0.16666666666666666,"['time', 'no', 'CSF', 'accumulation', 'in', 'over']",['time']
2673,exploratory END POINTS,探索性终点,0.0,['exploratory'],[]
2674,plasma Concentrations of HTTRx,HTTRx 的血浆浓度,0.5,"['plasma', 'concentrations']",['plasma']
2675,the median peak plasma concentrations of HTTRx were reached within 4 hours after the bolus intrathecal administration and declined to less than 30 % of the peak concentration by 24 hours after administration .,HTTRx 的中位血浆峰浓度在鞘内推注给药后 4 小时内达到，给药后 24 小时降至峰浓度的 30% 以下。,0.36363636363636365,"['median', 'plasma', 'administration', 'after', 'peak', '4', 'bolus', 'concentrations', 'by', 'to', 'and']","['plasma', 'after', 'bolus', 'by']"
2676,the concentration of HTTRx in plasma increased approximately proportionally to the dose over the explored dose range ( Figure 2B ) .,在探索的剂量范围内，血浆中 HTTRx 的浓度与剂量大致成正比增加（图 2B）。,0.4444444444444444,"['concentration', 'plasma', 'range', 'figure', 'dose', 'approximately', 'in', 'over', 'to']","['concentration', 'plasma', 'range', 'dose']"
2677,concentrations of Mutant HTT in CSF,CSF中突变体HTT的浓度,0.25,"['mutant', 'CSF', 'concentrations', 'in']",['mutant']
2678,"in patients who received placebo , the mean percentage change from baseline was an increase of 10 % in the concentration of mutant HTT in CSF ( Figure 3A and 3B , and Table S1 in the Supplementary Appendix ) .",在接受安慰剂的患者中，CSF 中突变 HTT 浓度相对于基线的平均百分比变化增加了 10%（图 3A 和 3B，以及补充附录中的表 S1）。,0.375,"['percentage', 'placebo', 'mutant', 'concentration', 'appendix', 'mean', 'table', 'who', 'baseline', 'figure', 'supplementary', 'change', 'CSF', 'increase', 'S1', 'and']","['placebo', 'concentration', 'mean', 'table', 'baseline', 'change']"
2679,additional Exploratory Outcomes,额外的探索性结果,0.5,"['exploratory', 'additional']",['additional']
2680,"by the start of the extension study ( 7 to 27 months after the final doses were administered in this trial ) , the concentrations of neurofilament light protein in the CSF had generally returned to pretrial concentrations .",到扩展研究开始时（在该试验中最后一次给药后 7 至 27 个月），CSF 中神经丝轻链蛋白的浓度通常已恢复到试验前的浓度。,0.23076923076923078,"['extension', 'neurofilament', 'protein', 'study', 'light', 'after', 'trial', 'CSF', 'concentrations', 'start', 'this', 'by', 'to']","['neurofilament', 'protein', 'after']"
