,English,Chinese,Reference,BLEU,Dictionary Accuracy
2651,patients were enrolled a median of 76 days after the ICH .,['患者在 ICH 后 76 天中期。'],患者 在 ICH 后 76 天 ( 中位数 ) 被 纳入 试验 .,0.46690771814891263,0.3333333333333333
2652,"the primary endpoint was recurrent , symptomatic ICH .","['主要的终点是重复的,症状的我。']",主要 终点 是 有 症状 的 ICH 复发 .,0.15161485170504319,0.7916666666666666
2653,"secondary outcomes included all major hemorrhages ( both intracranial and extracranial ) and occlusive vascular events ( e.g. , ischemic stroke or myocardial infarction ) .","['其次的结果包括所有主要的出血(内膜和外膜)和周围的血管事件(例如,腹泻或心脏病发作)。']",次要 结局 包括 所有 大出血 ( 颅内 和 颅外 ) 和 闭塞性 血管 事件 ( 如 缺血性 卒 中 或 心肌梗死 ) .,0.15829709713227036,0.5555555555555556
2654,"the authors do not provide data on other relevant variables , such as blood pressure control .","['作者不提供其他相关变量的数据,如血压控制。']",作者 未 提供 血压 控制 等 其他 相关 变量 的 数据 .,0.3451705572427517,0.7777777777777778
2655,"nevertheless , if a clinician judges that a patient with a recent ICH needs antiplatelet therapy , these findings provide reassurance that the practice appears to be safe .","['然而,如果一个诊所医生认为患有最近的ICH患者需要抗膜治疗,这些发现确保实践似乎是安全的。']","尽管如此 , 如果 临床 医师 认为 近期 发生 ICH 的 患者 需要 抗 血小板 治疗 , 上述 研究 结果 将 使 其 放心 这一 做法 的 安全性 .",0.13976695726732488,0.6638888888888889
2656,stage III or IVA endometrial cancer carries a significant risk of systemic and locoregional recurrence .,['阶段 III 或 IVA 内分泌癌具有显著的系统和区域重复风险。'],Ⅲ 期 或 Ⅳ A 期 子宫 内膜 癌有 显著 的 全身 和 局部 区域 复发 风险 .,0.12928900102564236,0.625
2657,"secondary end points included overall survival , acute and chronic toxic effects , and quality of life .",['二级终点包括整体生存、急性和慢性毒性影响以及生活质量。'],"次要 终点 包括 总 生存期 , 急性 和 慢性 毒性 作用 以及 生活 质量 .",0.2861985403481147,0.8095238095238094
2658,"pelvic or whole abdominal radiotherapy has traditionally followed surgical resection.6,8",['腰部或整个腹部放射治疗传统上跟随了手术恢复。'],"手术 切除 后 常规 进行 盆腔 或 全腹 放疗 6 , 8 .",0.0917498285957962,0.5555555555555556
2659,"in a randomized trial conducted by the Gynecologic Oncology Group ( GOG ) , GOG 122 , chemotherapy was found to be superior to radiotherapy in treating locally advanced disease , and it thus became part of the standard treatment.9","['在由妇科肿瘤学集团(GOG)进行的随机试验中,GOG122发现化疗在治疗本地先进的疾病时比放射治疗优越,因此成为标准治疗的一部分。']","在 妇科 肿瘤学 组 ( Gynecologic Oncology Group , GOG ) 开展 的 一项 随机 试验 GOG 122 中 , 对于 局部 晚期 疾病 , 化疗 优于 放疗 , 因此 化疗 成为 标准 治疗 的 一部分 9 .",0.2511110046135911,0.8671328671328671
2660,"however , if chemotherapy is given alone , the incidence of locoregional recurrence approaches 20 % , 9 heralding subsequent distant metastasis and death .","['然而,如果单独进行化疗,则区域重复的发病率接近20%,9是随后的遥远转移和死亡。']","然而 , 如果 采用 单独 化疗 , 则 局部 区域 复发率 接近 20% 9 , 而 局部 区域 复发 预示 着 之后 的 远处 转移 和 死亡 .",0.24128690937512362,0.8958333333333334
2661,"therefore , it was logical to hypothesize that an approach that combined the methods of treatment would improve outcomes by preventing local ( pelvic ) and distant recurrences .","['因此,假设结合治疗方法的方法会通过防止本地(阴道)和遥远的复发来改善结果。']","因此 , 合理 的 假设 是 , 联合 疗法 将 通过 预防 局部 ( 盆腔 ) 和 远处 复发 来 改善 患者 结局 .",0.17214537322920906,0.6
2662,"this combined approach has been studied , but its efficacy relative to that of chemotherapy alone is not known .","['这种结合方法已被研究,但其与化疗本身的有效性尚不清楚。']","已经 有 研究者 对 联合 疗法 进行 过 研究 , 但 联合 疗法 相对 于 单独 化疗 的 疗效 尚 不 清楚 .",0.1491370242638909,0.5333333333333333
2663,these results supported the feasibility and efficacy of a combined treatment strategy .,['这些结果支持了结合治疗策略的可行性和有效性。'],这些 结果 支持 联合 治疗 策略 的 可行性 和 疗效 .,0.3876539887930873,0.8833333333333333
2664,patients AND TRIAL OVERSIGHT,['病人和实验超越'],患者 和 试验 监管,0.10008711836415331,
2665,no single residual tumor mass could be larger than 2 cm in greatest dimension .,['没有一个残留的肿瘤大小可能大于2厘米。'],不能 有 最大 尺寸 超过 2 cm 的 残留 肿块 .,0.10199713343522002,0.6666666666666667
2666,"normal organ function and a GOG performance status score of 2 or lower were required ( scores range from 0 to 5 , with higher scores reflecting greater disability ) .","['正常的器官功能和GOG性能状态分数为2或低(分数从0到5的范围,较高的分数反映了较大的残疾)。']","本 试验 要求 患者 的 器官 功能 正常 , GOG 体能 状态 评分 ≤ 2 分 ( 评分 范围 为 0 ~ 5 分 , 评分 较 高 表示 失能 较 严重 ) .",0.15524201331875878,1.0
2667,patients with carcinosarcoma or recurrent endometrial carcinoma were excluded .,['患有癌症或重复性内分泌癌症的患者被排除。'],癌 肉瘤 或 复发性 子宫 内膜 癌 患者 被 排除 .,0.16935437307925905,0.4666666666666666
2668,the trial was conducted in accordance with applicable regulatory requirements and the principles of the Declaration of Helsinki .,['审判按照适用的法规要求和赫尔辛基宣言的原则进行。'],我们 按照 适用 法规 要求 和 《 赫尔辛基 宣言 》 原则 开展 本 试验 .,0.2126289990579565,1.0
2669,patients provided written informed consent before enrollment .,['患者在登记前提供书面通知同意。'],患者 在 纳入 试验 前 提供 了 书面 知情 同意 .,0.17321611050147637,0.75
2670,trial DESIGN AND END POINTS,['试点设计与终点'],试验 设计 和 终点,0.11630112256788218,0.5
2671,"this randomized , multicenter , phase 3 trial was designed with input from the Gynecologic Oncology Group .","['这个随机的,多中心的,阶段3试验是由妇科肿瘤学集团的输入设计的。']","这项 随机 , 多 中心 , 3 期 试验 是 根据 妇科 肿瘤学 组 的 意见 设计 .",0.1860049291730763,0.673076923076923
2672,"the authors vouch for the accuracy and completeness of the data and for the fidelity of the trial to the protocol , available with the full text of this article at NEJM.org .","['作者保证数据的准确性和完整性以及审判对议定书的忠诚性,可在NEJM.org上提供本文的完整文本。']","作者 保证数据 的 准确性 和 完整性 , 并 保证 试验 对 方案 的 忠实度 ( 试验 方案 与 本文 全文 可 在 NEJM . org 获取 ) .",0.3750619326218717,0.8233333333333335
2673,"the authors vouch for the accuracy and completeness of the data and for the fidelity of the trial to the protocol , available with the full text of this article at NEJM.org .","['作者保证数据的准确性和完整性以及审判对议定书的忠诚性,可在NEJM.org上提供本文的完整文本。']","作者 保证数据 的 准确性 和 完整性 , 并 保证 试验 对 方案 ( 试验 方案 与 本文 全文 可 在 NEJM . org 获取 ) 的 忠实度 .",0.3750619326218717,0.8233333333333335
2674,"the trial treatments were paid for by medical insurance , and the trial was supported by the National Cancer Institute .","['试验治疗是由医疗保险支付的,试验由国家癌症研究所支持。']","试验 治疗 的 费用 由 医疗保险 支付 , 本 试验 由 美国 国立 癌症 研究所 资助 .",0.2285576582873505,0.75
2675,all the patients were registered through the National Cancer Institute Oncology Patient Enrollment Network .,['所有患者都通过国立癌症研究所肿瘤病人登记网络注册。'],我们 通过 美国 国立 癌症 研究所 肿瘤学 患者 纳入 网络 ( National Cancer Institute Oncology Patient Enrollment Network ) 登记 所有 患者 .,0.14086328056477945,1.0
2676,treatment was randomly assigned at the GOG Statistical and Data Center and was concealed until registration with verification of eligibility .,"['处理随机在GOG统计和数据中心授予,并被隐藏到登记,并确认可用性。']","在 GOG 统计学 和 数据中心 ( GOG Statistical and Data Center ) 完成 随机 分组 , 分组 情况 在 登记 患者 并 确认 符合 其 纳入 条件 之间 保持 掩蔽 .",0.10837106609117564,0.8611111111111112
2677,randomization was stratified according to age and the presence or absence of gross residual disease .,['随机化根据年龄和残疾的存在或缺席进行分类。'],根据 年龄 和 是否 有 肉眼 可见 残留 病变 对 随机化 进行 分层 .,0.17111383226966398,0.7857142857142857
2678,treatment AND ASSESSMENTS,['治疗与辅助'],治疗 和 评估,0.10482090744790598,1.0
2679,the two treatment regimens were randomly assigned in a 1 : 1 ratio within permuted blocks .,"['两种治疗模式随机分为1:1的比例,在转型区块内。']",在 置换 区 组内 以 1 ∶ 1 的 比例 随机 分配 两种 治疗 方案 .,0.17989428672374042,1.0
2680,the planned total dose was 4500 cGy in 25 fractions at 180 cGy per fraction .,"['计划的总剂量为4500cGy在25分,每分180cGy。']","计划 的 总 剂量 为 4 , 500 cGy , 分割 成 25 次 , 每次 180 cGy .",0.2792647176647613,0.75
2681,"disease assessments included computed tomography ( CT ) of the abdomen and pelvis and chest radiography at baseline , the end of treatment , every 6 months for the first 2 years , and then annually up to 5 years .","['疾病评估包括腹部和阴道和乳房的计算图(CT)在基线上,治疗结束,每6个月为前2年,然后每年高达5年。']","病情 评估 包括 腹腔 和 盆腔 计算机断层扫描 ( CT ) 以及 胸片 , 进行 上述 评估 的 时间 是 基线 时 , 治疗 结束 时 , 之后 2 年 期间 每 6 个 月 1 次 , 第 3 ~ 5 年 每年 1 次 .",0.2080033728477373,0.5412087912087912
2682,"safety assessments included recording of adverse events and concomitant medications , physical examination , and hematologic and chemical testing on the same schedule .",['安全评估包括在同一时间表上记录不良事件和同步药物、物理检查以及血液和化学测试。'],"安全性 评估 包括 记录 不良 事件 和 合并 用药 , 体格检查 以及 血液学 和 化学 检查 .",0.20950657394646788,0.5740740740740741
2683,"adverse events were graded with the use of the Common Terminology Criteria for Adverse Events ( CTCAE ) , version 3.0 .","['此分類上一篇: 常用語言標準(Common Terminology Criteria for Adverse Events, CTCAE)']",不良 事件 根据 《 不良 事件 通用 术语 标准 》 ( CTCAE ) 3.0 版 进行 分级 .,0.10480487769501302,0.34523809523809523
2684,"a higher Trial Outcome Index , NTX , or gastrointestinal score suggests better quality of life or fewer symptoms .","['一个更高的测试结果指数,NTX,或胃肠分数表明更好的生活质量或更少的症状。']","较 高 的 试验 结局 指数 , NTX 或 胃肠 评分 提示 较 好 的 生活 质量 或 较 少 的 症状 .",0.2723101399436608,0.8116883116883117
2685,"assessments were completed before treatment ( at baseline ) , 1 week after completing radiation therapy or before cycle 3 of chemotherapy , and 18 and 70 weeks after the start of treatment .","['评估是在治疗前完成(基线),放射治疗完成后1周或化疗3周前,治疗开始后18周和70周。']","进行 评估 的 时间 点 如下 : 治疗 前 ( 基线 时 ) , 完成 放疗 后 1 周 或 第 3 周期 化疗 前 以及 开始 治疗 后 18 周 和 70 周时 .",0.3057817249426858,0.6944444444444444
2686,quality ASSURANCE,['质量保险'],质量保证,0.0,1.0
2687,"the trial was open to enrollment between June 29 , 2009 , and July 28 , 2014 , and the data cutoff for analysis was March 9 , 2017 .","['审判于2009年6月29日至2014年7月28日之间开放登记,分析数据截图为2017年3月9日。']","本 试验 在 2009 年 6 月 29 日至 2014 年 7 月 28 日 纳入 受试者 , 分析 数据 的 截止 日期 是 2017 年 3 月 9 日 .",0.6072864165507931,0.65
2688,"the GOG Pathology Committee verified histologic subtypes , grades , and stages for all patients .",['GOG 病理委员会对所有患者进行了 histological 子类、等级和阶段的验证。'],"GOG 病理学 委员会 ( GOG Pathology Committee ) 确认 了 所有 患者 的 组织学 亚型 , 分级 和 分期 .",0.12945922705518875,1.0
2689,"eligibility , surgery , and radiation plans were reviewed centrally .",['可选性、手术和辐射计划进行了中心审查。'],"我们 对 纳入 条件 , 手术 和 放疗 计划 进行 了 集中 审核 .",0.19218196640223353,1.0
2690,"the trial chairs monitored eligibility , chemotherapy delivery and modifications , adverse events , and radiographic assessments .",['审判席监测资格、化疗交付和修改、不良事件和放射性评估。'],"主要 研究者 监察 纳入 条件 , 化疗 给 药 和 调整 , 不良 事件 以及 X 线 检查 .",0.11319982518806578,0.7
