,English,Chinese,Reference,BLEU,Dict Acc Exact Match,Terms,Exact Match Terms,Dict Acc Character Level
2556,"patients were assessed for efficacy according to modified Response Evaluation Criteria in Solid Tumors , version 1.1 , with the use of CT or MRI of the chest , abdomen , and pelvis during screening ( ≤ 6 weeks before randomization ) and according to Prostate Cancer Working Group 2 criteria18 ( see the Methods section in the Supplementary Appendix ) with the use of bone scanning during cycles 3 and 5 and every fourth cycle thereafter .",根据修改后的实体瘤反应评估标准 1.1 版，在筛查期间（随机分组前 ≤ 6 周）使用胸部、腹部和骨盆的 CT 或 MRI 并根据前列腺癌工作组 2 评估患者的疗效标准 18（见补充附录中的方法部分）在第 3 和第 5 周期以及此后每四个周期使用骨扫描。,"在 筛选 期间 ( 随机 分组 前 ≤ 6 周 ) , 研究者 应用 胸部 , 腹部 和 盆腔 CT 或 MRI , 根据 改良 《 实体 瘤 疗效 评价 标准 》 1.1 版 评估 了 对 患者 的 疗效 ; 在 第 3 和 第 5 周期 以及 之后 每 4 个 周期 1 次 , 应用 骨 扫描 , 根据 《 前列腺癌 工作组 2 》 标准 18 ( 见 补充 附录 "" 方法 "" 部分 ) 评估 了 对 患者 的 疗效 .",0.3025106617279468,0.5,"['group', 'bone', 'abdomen', 'pelvis', '5', 'appendix', 'randomization', 'chest', '2', 'section', 'prostate cancer', 'screening', 'version', 'supplementary', 'cycle', 'solid', 'MRI', 'response', 'scanning', 'efficacy', '3', 'CT', 'evaluation criteria', 'assessed']","['group', 'bone', 'abdomen', 'pelvis', '5', 'randomization', 'chest', '2', 'prostate cancer', 'screening', 'cycle', 'response']",0.7309027777777777
2557,events of progression were assessed by the investigator .,进展事件由研究者评估。,疾病 进展 事件 由 研究者 判定 .,0.47200289479853225,0.6666666666666666,"['investigator', 'progression', 'assessed']","['investigator', 'progression']",0.8333333333333334
2558,scans from approximately 60 % of the patients were randomly selected for independent central review .,随机选择大约 60% 患者的扫描进行独立集中审查。,"约 60% 患者 的 扫描 结果 被 随机 选出 , 用于 独立 集中 审核 .",0.26158254330279035,0.25,"['review', 'central', 'independent', 'approximately']",['review'],0.6666666666666666
2559,"adverse events were assessed monthly and graded according to National Cancer Institute Common Terminology Criteria for Adverse Events , version 4.0.3 .",不良事件每月评估一次，并根据美国国家癌症研究所不良事件通用术语标准 4.0.3 版进行分级。,不良 事件 根据 美国 国立 癌症 研究所 《 不良 事件 通用 术语 标准 》 4.0 . 3 版 进行 每月 评估 和 分级 .,0.4699505068548433,0.375,"['cancer', 'version', 'monthly', 'common', 'adverse', 'terminology', 'institute', 'assessed']","['cancer', 'terminology', 'institute']",0.5952380952380952
2560,the TITAN trial was designed to enroll approximately 1000 patients .,TITAN 试验旨在招募大约 1000 名患者。,"TITAN 试验 计划 纳入 约 1 , 000 例 患者 .",0.12505698258776438,0.0,"['trial', 'approximately']",[],0.25
2561,"if the difference between the apalutamide group and the placebo group was considered to be statistically significant , the alpha was recycled to overall survival on the basis of the fallback method.19",如果apalutamide组和安慰剂组之间的差异被认为具有统计学显着性，则在回退方法的基础上将alpha循环到总生存期。 19,"如果 阿帕鲁胺 组 和 安慰剂 组 之间 的 差异 达到 统计学 显著性 , 则 根据 回退 检验 ( fallback ) 方法 , 将 a 重复 应用 于 总 生存期 19 .",0.22806357876342442,0.6666666666666666,"['group', 'placebo', 'survival', 'basis', 'alpha', 'difference']","['group', 'placebo', 'survival', 'difference']",0.7738095238095237
2562,an overall type I error of 5 % was planned .,计划的总体 I 类错误为 5%。,计划 的 总体 Ⅰ 型 错误率 为 5% .,0.2827317645160648,0.5,"['type', '5', 'error', 'I']","['5', 'error']",0.6607142857142857
2563,two interim analyses were planned for overall survival .,计划对总生存期进行两项中期分析。,计划 对 总 生存期 进行 两次 期中 分析 .,0.5483393158177052,1.0,"['survival', 'two']","['survival', 'two']",1.0
2564,subgroup analyses were prespecified to assess consistency of treatment effect .,预先指定亚组分析以评估治疗效果的一致性。,"本 试验 预设 了 亚组 分析 , 用于 评估 疗效 的 一致性 .",0.14453915434714876,0.75,"['consistency', 'assess', 'treatment effect', 'subgroup']","['consistency', 'assess', 'treatment effect']",0.8333333333333334
2565,demographic and clinical characteristics at baseline were summarized with the use of descriptive statistics .,使用描述性统计总结了基线时的人口统计学和临床特征。,利用 描述性 统计 量 总结 基线 人口 统计学 和 临床 特征 .,0.40951261315257664,0.75,"['baseline', 'clinical', 'characteristics', 'descriptive statistics']","['baseline', 'clinical', 'characteristics']",1.0
2566,"the median number of cycles received was 23 for apalutamide and 19 for placebo ( range , 1 to 37 in each group ) .",apalutamide 接受的周期中位数为 23，安慰剂为 19（范围，每组 1 至 37）。,"患者 接受 阿帕鲁胺 和 安慰剂 的 中位 周期 数 分别 为 23 和 19 ( 范围 , 每组 1 ~ 37 周期 ) .",0.13840938644220674,0.8333333333333334,"['group', 'median', 'placebo', 'range', '1', 'number']","['group', 'placebo', 'range', '1', 'number']",0.9444444444444443
2567,the median duration of the trial intervention was 20.5 months for apalutamide and 18.3 months for placebo .,试验干预的中位持续时间对于 apalutamide 为 20.5 个月，对于安慰剂为 18.3 个月。,阿帕鲁胺 和 安慰剂 的 中位 干预 持续时间 分别 为 20.5 个 月 和 18.3 个 月 .,0.3085956534921845,0.4,"['median', 'placebo', 'intervention', 'trial', 'duration']","['placebo', 'duration']",0.7333333333333333
2568,a total of 66.2 % of the patients in the apalutamide group and 46.1 % of those in the placebo group were receiving the trial intervention at the clinical cutoff date .,共有 66.2% 的阿帕他胺组患者和 46.1% 的安慰剂组患者在临床截止日期接受了试验干预。,"在 临床 截止 日期 , 共有 阿帕鲁胺 组 66.2% 的 患者 和 安慰剂 组 46.1% 的 患者 正在 接受 试验 干预 .",0.30224643663516004,0.5,"['group', 'cutoff', 'placebo', 'date', 'total', 'clinical', 'intervention', 'trial']","['group', 'placebo', 'date', 'clinical']",0.75
2569,"these patients were followed for survival and secondary end points , so their data were not missing .",对这些患者的生存期和次要终点进行了随访，因此他们的数据没有丢失。,"我们 对 这些 患者 的 生存 终点 和 次要 终点 进行 了 随访 , 因此 这些 患者 的 数据 并未 缺失 .",0.42381587439731094,0.6,"['data', 'survival', 'end points', 'secondary', 'missing']","['data', 'survival', 'end points']",0.6666666666666667
2570,"demographic and clinical characteristics at baseline were well balanced ( Table 1 , and Table S1 in the Supplementary Appendix ) .",基线时的人口统计学和临床特征得到很好的平衡（表 1 和补充附录中的表 S1）。,基线 人口 统计学 和 临床 特征 平衡 ( 表 1 和 补充 附录 表 S1 ) .,0.39665867271410654,0.5,"['appendix', 'table', 'baseline', 'supplementary', 'well', 'clinical', 'characteristics', 'S1']","['table', 'baseline', 'clinical', 'characteristics']",0.6875
2571,the median age of the patients across both groups was 68 years .,两组患者的中位年龄为 68 岁。,两组 患者 的 中位 年龄 为 68 岁 .,0.9734337006890664,0.0,"['across', 'median age']",[],0.4
2572,previous therapies for prostate cancer are listed in Table S2 in the Supplementary Appendix .,既往的前列腺癌治疗见补充附录表 S2。,既往 接受 的 前列腺癌 治疗 列 在 补充 附录 表 S2 中 .,0.3481320047569351,0.3333333333333333,"['appendix', 'table', 'prostate cancer', 'previous', 'supplementary', 'S2']","['table', 'prostate cancer']",0.6944444444444443
2573,a total of 365 events of radiographic progression were observed ( 134 in the apalutamide group and 231 in the placebo group ) .,总共观察到 365 起影像学进展事件（apalutamide 组 134 起，安慰剂组 231 起）。,本 试验 共 观察 到 365 起 影像学 进展 事件 ( 阿帕鲁胺 组 134 起 和 安慰剂 组 231 起 ) .,0.5082848742601574,0.6,"['group', 'placebo', 'radiographic', 'total', 'progression']","['group', 'placebo', 'progression']",0.7529411764705882
2574,"blinded independent central imaging review confirmed investigator assessment of radiographic progression ( concordance , 84.5 % ) .",盲法独立中央影像审查证实了研究者对影像学进展的评估（一致性，84.5%）。,"盲法 独立 集中 影像学 审核 证实 了 研究者 对 影像学 进展 的 评估 结果 ( 一致 率 , 84.5% ) .",0.45335286236267425,0.5555555555555556,"['review', 'investigator', 'concordance', 'radiographic', 'central', 'assessment', 'progression', 'independent', 'imaging']","['review', 'investigator', 'concordance', 'assessment', 'progression']",0.815359477124183
2575,overall Survival,总生存期,总 生存期,0.4358979683151974,1.0,['survival'],['survival'],1.0
2576,overall Survival,总生存期,总体 生存,0.0,1.0,['survival'],['survival'],1.0
2577,the first interim analysis for overall survival occurred after 200 deaths were observed ( 83 in the apalutamide group and 117 in the placebo group ) .,在观察到 200 例死亡（apalutamide 组 83 例，安慰剂组 117 例）后，对总生存期进行了首次中期分析。,研究者 观察 到 200 例 死亡 ( 阿帕鲁胺 组 83 例 和 安慰剂 组 117 例 ) 后 对 总 生存期 进行 了 第一次 期中 分析 .,0.465220788512357,0.8,"['group', 'placebo', 'analysis', 'survival', 'first']","['group', 'placebo', 'analysis', 'survival']",0.9
2578,"the overall survival percentage at 24 months was 82.4 % in the apalutamide group and 73.5 % in the placebo group ( hazard ratio for death , 0.67 ; 95 % CI , 0.51 to 0.89 ; P = 0.005 ) , and there was a 33 % lower risk of death in the apalutamide group ( Figure 2A ) .",24个月的总生存率在apalutamide组和安慰剂组分别为82.4 %和73.5 %（死亡风险比，0.67；95 % CI，0.51至0.89；P = 0.005），风险降低33 %阿帕他胺组的死亡人数（图 2A）。,"在 阿帕鲁胺 组 和 安慰剂 组中 , 24 个 月 时 的 总 生存率 分别 为 82.4% 和 73.5% ( 死亡 的 风险 比 , 0.67 ; 95% CI , 0.51 ~ 0.89 ; P = 0.005 ) , 阿帕鲁胺 组 的 死亡 风险 比 安慰剂 组低 33% ( 图 2A ) .",0.21802455310104207,0.5454545454545454,"['group', 'percentage', 'placebo', 'survival', 'hazard ratio', 'death', 'figure', 'lower', 'risk', 'P', 'CI']","['group', 'placebo', 'survival', 'hazard ratio', 'death', 'risk']",0.7833333333333332
2579,"the treatment effect on overall survival consistently favored apalutamide over placebo , with no significant difference in the effect of apalutamide according to disease volume ( Figure 2B ) .",对总生存期的治疗效果始终优于安慰剂，阿帕他胺的效果根据疾病体积没有显着差异（图 2B）。,"阿帕鲁胺 对 总 生存期 的 疗效 均 优于 安慰剂 , 阿帕鲁胺 的 疗效 未因 疾病 容量 不同 而 有 显著 差异 ( 图 2B ) .",0.2087123213851169,0.7142857142857143,"['volume', 'placebo', 'disease', 'survival', 'figure', 'treatment effect', 'significant difference']","['volume', 'placebo', 'disease', 'survival', 'treatment effect']",0.8714285714285713
2580,other CLINICALLY RELEVANT END POINTS,其他临床相关终点,其他 临床 相关 终点,1.010629663399238,,[],[],
2581,a total of 87 patients in the apalutamide group and 190 in the placebo group received subsequent treatment for prostate cancer ( first subsequent therapies are shown in Table S3 in the Supplementary Appendix ) .,共有 87 名阿帕他胺组患者和 190 名安慰剂组患者接受了前列腺癌的后续治疗（首次后续治疗见补充附录表 S3）。,共有 阿帕鲁胺 组 87 例 患者 和 安慰剂 组 190 例 患者 接受 了 前列腺癌 后续 治疗 ( 第一种 后续 治疗 见 补充 附录 表 S3 ) .,0.42821984019797654,0.45454545454545453,"['group', 'placebo', 'appendix', 'table', 'prostate cancer', 'supplementary', 'total', 'treatment', 'subsequent', 'S3', 'first']","['group', 'placebo', 'table', 'prostate cancer', 'treatment']",0.7727272727272727
2582,there were few events of symptomatic local progression and no substantial difference between the two groups in the time to symptomatic local progression ( Table 2 ) .,有症状的局部进展事件很少，两组之间在有症状的局部进展的时间上没有实质性差异（表 2）。,"在 本 试验 中 , 有 症状 的 局部 进展 事件 很少 , 在 至 有 症状 的 局部 进展 的 时间 方面 , 两组 无 显著 差异 ( 表 2 ) .",0.44480315171024054,0.8888888888888888,"['table', '2', 'difference', 'time', 'local', 'progression', 'symptomatic', 'substantial', 'two']","['table', '2', 'difference', 'time', 'local', 'progression', 'symptomatic', 'two']",0.9444444444444444
2583,"Table 3 presents a summary of adverse events , and Table 4 shows the most common adverse events of any cause that occurred from the time of the first dose of the trial intervention through 30 days after the last dose .",表 3 总结了不良事件，表 4 显示了从第一次试验干预开始到最后一次给药后 30 天发生的最常见的任何原因的不良事件。,"表 3 总结 了 不良 事件 , 表 4 列出 了 从 试验 干预 首次 给 药至 末次 给 药后 30 日 期间 , 患者 最 常见 的 不良 事件 ( 不 考虑 原因 ) .",0.3462097702735417,0.2727272727272727,"['table', 'time', 'common', 'adverse', 'cause', 'intervention', 'trial', '3', '4', 'dose', 'first']","['table', 'cause', 'first']",0.5227272727272727
2584,frequencies of grade 3 or 4 events ( 42.2 % in the apalutamide group and 40.8 % in the placebo group ) and of serious adverse events ( 19.8 % in the apalutamide group and 20.3 % in the placebo group ) did not differ substantially between the two groups .,3级或4级事件（apalutamide组为42.2 %，安慰剂组为40.8 %）和严重不良事件（apalutamide组为19.8 %，安慰剂组为20.3 %）的频率在两组之间没有显着差异。 .,两组 的 3 级 或 4 级 事件 发生率 ( 阿帕鲁胺 组 42.2% 和 安慰剂 组 40.8% ) 以及 严重 不良 事件 发生率 ( 阿帕鲁胺 组 19.8% 和 安慰剂 组 20.3% ) 无 显著 差异 .,0.23882761800306995,0.3333333333333333,"['group', 'placebo', 'grade', 'adverse', 'differ', '3', '4', 'serious', 'two']","['group', 'placebo', 'two']",0.5
